Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
55	Spectrogram 1	1	388.510000	388.610000	4000.000000	18000.000000	8000.000000	Trill	6.611755	11.826330	NaN	NaN	57.343623	0.000000
56	Spectrogram 1	1	396.220000	396.650000	4000.000000	18000.000000	8000.000000	Trill	7.981190	15.125500	NaN	NaN	58.801221	0.000000
57	Spectrogram 1	1	402.150000	402.490000	4000.000000	18000.000000	8000.000000	Trill	9.565133	16.061386	NaN	NaN	69.580956	0.000000
58	Spectrogram 1	1	404.910000	405.030000	4000.000000	18000.000000	8000.000000	Trill	8.297472	14.129073	NaN	NaN	55.410923	0.000000
59	Spectrogram 1	1	412.500000	412.900000	4000.000000	18000.000000	8000.000000	Trill	4.123272	10.198477	NaN	NaN	42.575455	0.000000
60	Spectrogram 1	1	431.270000	431.880000	4000.000000	18000.000000	8000.000000	Trill	11.930190	20.177339	NaN	NaN	94.355029	0.000000
61	Spectrogram 1	1	455.820000	456.210000	4000.000000	18000.000000	8000.000000	Trill	6.873005	11.661535	NaN	NaN	48.345554	0.000000
62	Spectrogram 1	1	462.090000	462.280000	4000.000000	18000.000000	8000.000000	P-peep	4.756463	8.240784	NaN	NaN	38.256860	0.000000
63	Spectrogram 1	1	480.290000	480.560000	4000.000000	18000.000000	8000.000000	Trill	8.885530	13.482125	NaN	NaN	59.075355	0.000000
64	Spectrogram 1	1	492.090000	492.430000	4000.000000	18000.000000	8000.000000	Trill	5.784817	12.268574	NaN	NaN	46.623428	0.000000
65	Spectrogram 1	1	495.750000	495.810000	4000.000000	18000.000000	8000.000000	Trill	5.346301	9.878994	NaN	NaN	42.573939	0.000000
66	Spectrogram 1	1	502.820000	503.140000	4000.000000	18000.000000	8000.000000	Trill	8.371021	14.390853	NaN	NaN	46.155087	0.000000
67	Spectrogram 1	1	507.340000	507.530000	4000.000000	18000.000000	8000.000000	Trill	7.148402	13.106086	NaN	NaN	41.248115	0.000000
68	Spectrogram 1	1	508.790000	509.110000	4000.000000	18000.000000	8000.000000	P-peep	5.414235	10.988596	NaN	NaN	43.471239	0.000000
69	Spectrogram 1	1	510.540000	510.840000	4000.000000	18000.000000	8000.000000	Trill	6.737775	11.438022	NaN	NaN	49.982197	0.000000
70	Spectrogram 1	1	512.280000	512.500000	4000.000000	18000.000000	8000.000000	Trill	5.181117	11.645316	NaN	NaN	42.426512	0.000000
71	Spectrogram 1	1	514.470000	514.650000	4000.000000	18000.000000	8000.000000	Trill	4.577201	10.646773	NaN	NaN	53.460784	0.000000
72	Spectrogram 1	1	514.790000	515.250000	4000.000000	18000.000000	8000.000000	Trill	4.749014	11.993458	NaN	NaN	36.532908	0.000000
73	Spectrogram 1	1	516.890000	517.240000	4000.000000	18000.000000	8000.000000	Trill	8.870740	12.661661	NaN	NaN	52.383342	0.000000
74	Spectrogram 1	1	517.610000	517.850000	4000.000000	18000.000000	8000.000000	Trill	7.315092	10.999884	NaN	NaN	56.455838	0.000000
75	Spectrogram 1	1	530.790000	531.030000	4000.000000	18000.000000	8000.000000	Trillphee	4.617431	10.431888	NaN	NaN	47.230958	0.000000
