Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
224	Spectrogram 1	6	855.190	855.260	4000.0	18000.0	6835.9	Twitter	-1.496384	11.335003	-9.458852	1.721504	31.301042	0.000000
225	Spectrogram 1	6	855.320	855.400	4000.0	18000.0	6835.9	Twitter	-1.902916	10.859964	-10.769512	2.397168	31.528524	0.000000
226	Spectrogram 1	6	855.450	855.770	4000.0	18000.0	8789.1	Twitter	-1.255259	14.906223	-6.312989	2.994882	32.411973	0.000000
227	Spectrogram 1	6	855.850	855.910	4000.0	18000.0	9179.7	Twitter	-2.728763	11.778951	-1.799198	0.605434	24.161698	0.000000
228	Spectrogram 1	6	855.990	857.880	4000.0	18000.0	9179.7	Trill	-0.601077	15.119187	-0.782191	2.890176	34.798421	0.000000
877	Spectrogram 1	2	861.630	861.680	4000.0	18000.0	6445.3	Sd-peep	7.817925	8.567567	NaN	NaN	30.954047	0.000000
229	Spectrogram 1	6	861.900	864.090	4000.0	18000.0	5664.1	Trill	1.314093	12.317808	-2.043793	0.033930	28.382572	0.000000
230	Spectrogram 1	5	864.200	864.290	4000.0	18000.0	11132.8	Trill	6.297949	8.638533	0.160718	-0.586713	32.230412	0.000000
231	Spectrogram 1	6	864.470	864.550	4000.0	18000.0	15820.3	Twitter	5.777833	8.070528	-0.311033	-0.461274	26.505641	0.000000
232	Spectrogram 1	6	864.700	865.400	4000.0	18000.0	9375.0	Trill	5.401432	17.573630	-0.848400	5.361553	60.828550	0.000000
233	Spectrogram 1	6	865.470	866.210	4000.0	18000.0	8789.1	Phee	3.579303	13.054169	-1.080139	9.891913	68.500888	0.000000
234	Spectrogram 1	5	866.410	866.500	4000.0	18000.0	7812.5	Trill	-0.057310	5.205825	0.744809	4.817296	31.834547	0.000000
235	Spectrogram 1	5	870.800	870.910	4000.0	18000.0	11132.8	Twitter	-2.459091	17.102818	0.293259	1.000794	42.689124	0.000000
236	Spectrogram 1	6	870.970	871.080	4000.0	18000.0	9375.0	Twitter	-0.018103	12.552322	-1.220262	1.055205	35.376343	0.000000
237	Spectrogram 1	6	871.120	871.220	4000.0	18000.0	8593.7	Twitter	-0.953859	12.268769	-2.461508	1.753368	34.019166	0.000000
238	Spectrogram 1	6	871.250	871.390	4000.0	18000.0	8593.7	Twitter	-0.718907	10.892356	-3.018972	1.400404	31.384638	0.000000
239	Spectrogram 1	6	871.420	871.980	4000.0	18000.0	5664.1	Trill	0.816239	16.861621	-2.511643	2.745521	29.024832	0.000000
240	Spectrogram 1	6	872.010	872.190	4000.0	18000.0	7617.2	Trill	0.541194	9.407695	-0.140808	2.258170	44.049597	0.000000
241	Spectrogram 1	6	873.360	873.550	4000.0	18000.0	5859.4	Trill	0.744943	7.668428	-1.912717	0.404856	38.448785	0.000000
242	Spectrogram 1	6	873.880	874.330	4000.0	18000.0	8984.4	Trill	0.963833	24.834916	-2.695065	9.376859	69.517912	0.000000
243	Spectrogram 1	6	874.880	875.510	4000.0	18000.0	6054.7	Trill	0.779965	16.621153	-4.611020	3.155864	34.831048	0.000000
244	Spectrogram 1	6	875.570	876.090	4000.0	18000.0	9179.7	Trill	0.343718	19.356849	-5.542710	5.598371	51.967021	0.000000
245	Spectrogram 1	6	878.540	878.670	4000.0	18000.0	5078.1	Trill	2.325054	4.229847	-0.388438	0.223524	31.208171	0.000000
246	Spectrogram 1	6	879.310	879.960	4000.0	18000.0	4492.2	Trill	0.365599	5.024988	-0.031503	0.257205	31.009773	0.000000
247	Spectrogram 1	6	880.570	880.920	4000.0	18000.0	4687.5	Twitter	-0.447581	15.461355	-6.687940	0.332452	25.343983	0.000000
248	Spectrogram 1	6	883.690	883.810	4000.0	18000.0	6835.9	Trill	0.715293	15.634260	-0.575341	1.511233	33.620545	0.000000
249	Spectrogram 1	5	885.430	885.570	4000.0	18000.0	16210.9	Phee	1.703329	25.240243	2.458508	4.884807	37.121613	0.000000
250	Spectrogram 1	5	891.340	891.520	4000.0	18000.0	15234.4	Trill	1.678659	26.493320	0.342149	4.153346	28.869159	0.000000
251	Spectrogram 1	5	891.570	891.650	4000.0	18000.0	8789.1	Twitter	-2.598748	13.615778	1.203849	0.550663	23.999548	0.000000
252	Spectrogram 1	5	891.740	891.840	4000.0	18000.0	5664.1	Twitter	-2.435972	12.328226	0.827592	0.534644	28.412662	0.000000
253	Spectrogram 1	5	891.900	893.850	4000.0	18000.0	9570.3	Twitter	0.111400	18.331615	0.406035	3.798601	23.185360	0.000000
254	Spectrogram 1	6	894.480	894.820	4000.0	18000.0	9570.3	Twitter	-2.437329	16.893606	-0.384564	3.890683	17.244725	0.000000
255	Spectrogram 1	5	894.860	895.110	4000.0	18000.0	9570.3	Twitter	0.637676	18.958456	0.249985	1.818778	19.543282	0.000000
256	Spectrogram 1	6	896.720	897.600	4000.0	18000.0	6054.7	Trill	1.598044	15.513638	-0.244367	2.980586	29.352722	0.000000
257	Spectrogram 1	6	898.110	899.110	4000.0	18000.0	5468.7	Twitter	1.159885	17.629834	-0.603960	3.135635	26.820940	0.000000
258	Spectrogram 1	5	900.150	901.530	4000.0	18000.0	8593.7	Trill	1.244919	12.032243	0.069236	1.524977	32.001604	0.000000
259	Spectrogram 1	5	902.880	903.170	4000.0	18000.0	7226.6	Trill	1.313940	4.881303	0.160942	0.446795	30.642494	0.000000
260	Spectrogram 1	5	903.260	904.550	4000.0	18000.0	10546.9	Trill	1.028394	20.450093	0.150305	5.819451	44.466800	0.000000
261	Spectrogram 1	6	905.560	906.280	4000.0	18000.0	7421.9	Trill	0.016768	7.945315	-0.179215	0.986589	37.290601	0.000000
262	Spectrogram 1	6	908.260	908.450	4000.0	18000.0	6054.7	Trill	2.387478	25.867734	-1.545065	5.828303	28.374375	0.000000
263	Spectrogram 1	6	909.880	910.860	4000.0	18000.0	7421.9	Trill	0.272983	5.510409	-0.231326	0.585738	31.246297	0.000000
264	Spectrogram 1	5	911.010	912.260	4000.0	18000.0	8984.4	Phee	-4.834421	15.349725	0.761365	3.979070	38.262575	0.000000
265	Spectrogram 1	5	912.450	912.490	4000.0	18000.0	15820.3	Twitter	-0.270739	12.499542	0.401796	0.308768	30.834499	0.000000
266	Spectrogram 1	6	912.590	912.670	4000.0	18000.0	11132.8	Twitter	-1.345558	12.870712	-0.020473	0.997888	27.693763	0.000000
267	Spectrogram 1	6	913.790	914.870	4000.0	18000.0	7421.9	Trill	-0.579357	15.305745	-0.374867	3.779724	39.569248	0.000000
268	Spectrogram 1	5	916.210	916.410	4000.0	18000.0	13671.9	Trill	3.217100	24.649069	0.495256	4.842336	30.547489	0.000000
269	Spectrogram 1	5	917.770	919.700	4000.0	18000.0	9179.7	Trillphee	-2.473464	7.606597	0.125339	1.205729	30.255835	0.000000
270	Spectrogram 1	5	919.830	920.490	4000.0	18000.0	14843.7	Trill	-0.384352	15.502074	0.609898	1.452200	29.750933	0.000000
271	Spectrogram 1	5	920.870	920.910	4000.0	18000.0	17187.5	Trill	4.718465	5.308467	0.062463	-0.498412	29.391478	0.000000
272	Spectrogram 1	5	920.950	921.150	4000.0	18000.0	12304.7	Trill	2.229081	23.533202	0.054984	4.710217	28.869275	0.000000
273	Spectrogram 1	5	924.430	924.930	4000.0	18000.0	13085.9	Trill	1.801276	12.511899	0.328800	0.647758	30.673547	0.000000
274	Spectrogram 1	5	927.570	928.340	4000.0	18000.0	9375.0	Trillphee	-1.540056	9.434824	0.721440	1.019087	35.379898	0.000000
275	Spectrogram 1	5	929.840	930.250	4000.0	18000.0	5859.4	Trill	-0.134063	17.669749	0.123110	2.841061	28.290581	0.000000
276	Spectrogram 1	5	933.740	933.910	4000.0	18000.0	17968.7	Trill	3.105451	26.553048	1.645194	3.352725	30.928015	0.000000
277	Spectrogram 1	5	935.980	936.040	4000.0	18000.0	17968.7	Twitter	2.864001	8.501541	0.797630	0.385057	32.844529	0.000000
278	Spectrogram 1	5	936.130	936.200	4000.0	18000.0	17968.7	Twitter	1.905869	6.844295	0.024745	0.119777	32.955272	0.000000
279	Spectrogram 1	5	936.280	936.350	4000.0	18000.0	10742.2	P-peep	2.511988	7.648573	0.087199	0.491940	35.068143	0.000000
280	Spectrogram 1	6	936.420	936.510	4000.0	18000.0	15625.0	Twitter	1.761435	6.496638	-0.230179	0.268252	33.123307	0.000000
281	Spectrogram 1	6	936.570	936.640	4000.0	18000.0	12500.0	Twitter	0.394220	7.648430	-0.038559	0.247846	32.350545	0.000000
282	Spectrogram 1	6	936.710	936.780	4000.0	18000.0	16992.2	Twitter	-0.781273	7.466485	-0.875085	0.859727	31.142359	0.000000
819	Spectrogram 1	1	950.990	951.220	4000.0	18000.0	8398.4	Phee	3.486047	5.341289	NaN	NaN	34.398360	0.000000
283	Spectrogram 1	6	954.250	955.050	4000.0	18000.0	9375.0	Phee	1.013744	13.888738	-0.810862	3.032242	56.830347	0.000000
284	Spectrogram 1	6	955.490	956.090	4000.0	18000.0	9375.0	Phee	-2.036158	10.288365	-0.081459	0.202419	35.081393	0.000000
285	Spectrogram 1	5	960.710	960.780	4000.0	18000.0	6640.6	Twitter	0.234564	7.234116	0.249616	0.294179	26.990488	0.000000
286	Spectrogram 1	5	960.890	960.940	4000.0	18000.0	10351.6	Twitter	-1.635086	9.002836	1.021849	0.564812	25.864444	0.000000
287	Spectrogram 1	5	961.600	961.860	4000.0	18000.0	5273.4	Twitter	2.039273	19.562421	1.718561	1.751738	23.528160	0.000000
288	Spectrogram 1	5	961.900	961.960	4000.0	18000.0	7031.2	Twitter	-0.764370	10.088447	0.740440	-1.768817	21.959478	0.000000
289	Spectrogram 1	5	962.010	962.190	4000.0	18000.0	8203.1	Twitter	-1.153317	10.596485	0.447014	-1.118356	22.154754	0.000000
290	Spectrogram 1	5	962.240	962.300	4000.0	18000.0	10742.2	Twitter	-0.655047	10.224569	0.976712	-0.775039	25.505043	0.000000
291	Spectrogram 1	6	965.670	966.020	4000.0	18000.0	5468.7	Twitter	-1.064249	17.387570	-0.850720	6.414105	25.617863	0.000000
292	Spectrogram 1	6	966.160	966.520	4000.0	18000.0	4492.2	Phee	-2.583546	15.846246	-0.382199	5.718880	29.485212	0.000000
293	Spectrogram 1	6	967.650	968.650	4000.0	18000.0	6250.0	Twitter	-2.472418	15.888131	-0.220691	4.128174	23.742090	0.000000
294	Spectrogram 1	6	969.610	970.280	4000.0	18000.0	6250.0	Twitter	-1.619048	16.680715	-0.498731	4.081122	25.192447	0.000000
295	Spectrogram 1	6	970.420	970.950	4000.0	18000.0	5078.1	Twitter	-0.148813	19.378308	-1.896243	4.275439	20.500756	0.000000
296	Spectrogram 1	6	971.050	971.570	4000.0	18000.0	6054.7	Twitter	-0.874776	18.894699	-2.231571	5.475681	25.494671	0.000000
297	Spectrogram 1	6	972.460	973.040	4000.0	18000.0	6640.6	Twitter	-3.636282	19.468862	-2.616375	7.623878	22.686552	0.000000
298	Spectrogram 1	6	975.190	975.880	4000.0	18000.0	6250.0	Twitter	-0.329384	20.645469	-0.458368	4.467309	21.797744	0.000000
299	Spectrogram 1	5	976.900	977.020	4000.0	18000.0	4492.2	Twitter	-1.600067	11.104858	0.080843	-0.066357	28.881235	0.000000
300	Spectrogram 1	5	977.080	978.250	4000.0	18000.0	4882.8	Twitter	0.783248	16.200955	0.065207	1.580366	25.575790	0.000000
301	Spectrogram 1	6	978.350	978.940	4000.0	18000.0	4492.2	Twitter	3.204383	21.460691	-0.656757	6.025593	24.062591	0.000000
302	Spectrogram 1	5	979.020	979.850	4000.0	18000.0	6835.9	Twitter	3.520603	18.607687	0.119391	2.627765	26.144870	0.000000
303	Spectrogram 1	5	980.870	981.230	4000.0	18000.0	7421.9	Twitter	1.226789	16.146179	0.439381	2.474663	31.197789	0.000000
304	Spectrogram 1	5	981.460	981.530	4000.0	18000.0	8984.4	Twitter	-0.817803	9.998579	0.997496	-0.155822	25.476028	0.000000
305	Spectrogram 1	6	982.970	983.290	4000.0	18000.0	7226.6	Twitter	1.548017	13.789259	-0.412722	0.380248	27.901236	0.000000
306	Spectrogram 1	6	983.340	983.960	4000.0	18000.0	5468.7	Twitter	0.749919	18.071008	-0.463351	2.654871	18.767894	0.000000
307	Spectrogram 1	6	984.110	984.980	4000.0	18000.0	6445.3	Twitter	1.116943	20.055102	-0.057129	1.623076	18.770778	0.000000
308	Spectrogram 1	6	987.240	987.840	4000.0	18000.0	4687.5	Twitter	1.073141	18.152328	-0.551538	5.141694	24.192471	0.000000
309	Spectrogram 1	6	987.880	988.460	4000.0	18000.0	5664.1	Twitter	1.346091	18.486625	-0.233884	3.276642	22.775910	0.000000
310	Spectrogram 1	6	988.730	989.310	4000.0	18000.0	6640.6	Twitter	1.085464	19.804023	-0.136867	4.206173	26.175237	0.000000
311	Spectrogram 1	5	991.450	992.340	4000.0	18000.0	6445.3	Twitter	0.114957	15.797282	0.202488	2.898630	25.458193	0.000000
312	Spectrogram 1	6	993.550	993.630	4000.0	18000.0	16601.6	Twitter	1.210149	16.246805	-0.053820	0.891114	42.988684	0.000000
313	Spectrogram 1	5	993.700	993.790	4000.0	18000.0	8789.1	Twitter	0.528320	12.278744	0.200106	0.873175	31.241738	0.000000
314	Spectrogram 1	5	993.860	993.970	4000.0	18000.0	8789.1	Twitter	1.034086	11.207482	0.384556	0.314738	31.628517	0.000000
315	Spectrogram 1	6	994.020	994.110	4000.0	18000.0	5273.4	Twitter	1.118295	12.776299	-0.425367	0.718013	32.650872	0.000000
316	Spectrogram 1	6	998.880	1000.440	4000.0	18000.0	6250.0	Trill	1.277983	15.010230	-0.319563	2.309918	33.567248	0.000000
317	Spectrogram 1	6	1004.600	1006.420	4000.0	18000.0	7226.6	Twitter	-0.484583	19.775800	-0.248634	2.933978	20.685916	0.000000
318	Spectrogram 1	6	1009.170	1009.900	4000.0	18000.0	8789.1	Phee	1.013158	15.025948	-0.698975	3.058278	42.895167	0.000000
319	Spectrogram 1	6	1009.970	1010.640	4000.0	18000.0	5859.4	Twitter	0.472031	16.824444	-0.282504	3.282000	24.783817	0.000000
320	Spectrogram 1	6	1011.860	1012.040	4000.0	18000.0	9960.9	Twitter	-0.378573	17.918854	-0.110616	2.190006	40.647379	0.000000
321	Spectrogram 1	6	1012.110	1012.200	4000.0	18000.0	5273.4	Twitter	0.457871	11.098957	-0.236799	0.683232	32.600350	0.000000
322	Spectrogram 1	6	1012.280	1013.380	4000.0	18000.0	5273.4	Trillphee	0.116936	14.969287	-0.062580	3.717255	28.314563	0.000000
323	Spectrogram 1	5	1017.550	1018.270	4000.0	18000.0	5468.7	Twitter	0.881735	15.273383	0.262588	1.833536	20.634056	0.000000
324	Spectrogram 1	5	1019.640	1019.710	4000.0	18000.0	8984.4	Twitter	1.213200	12.752079	0.132902	-0.195986	37.613879	0.000000
325	Spectrogram 1	6	1019.810	1019.880	4000.0	18000.0	8203.1	Twitter	0.787811	11.419862	-0.535709	-0.982960	27.137743	0.000000
326	Spectrogram 1	5	1020.010	1020.380	4000.0	18000.0	8984.4	Twitter	0.627403	10.020417	0.334076	1.084768	30.534188	0.000000
327	Spectrogram 1	5	1020.430	1020.500	4000.0	18000.0	8984.4	Twitter	2.101085	12.428912	0.659763	1.923031	38.789575	0.000000
328	Spectrogram 1	5	1020.580	1020.680	4000.0	18000.0	8984.4	Twitter	2.822354	11.483222	0.484132	1.492117	35.949057	0.000000
329	Spectrogram 1	5	1020.740	1020.870	4000.0	18000.0	7812.5	Twitter	2.441539	13.682045	0.930939	2.443553	38.819650	0.000000
330	Spectrogram 1	5	1021.010	1021.870	4000.0	18000.0	6640.6	Twitter	1.275772	15.476651	0.837097	4.468980	27.773035	0.000000
331	Spectrogram 1	5	1022.160	1025.380	4000.0	18000.0	6835.9	Phee	1.048256	16.681625	1.340616	4.019535	32.624685	0.000000
332	Spectrogram 1	6	1025.630	1025.710	4000.0	18000.0	16015.6	Tse	2.330776	15.499991	-1.402178	0.872296	50.110270	0.000000
333	Spectrogram 1	6	1025.990	1026.090	4000.0	18000.0	9375.0	Twitter	1.697040	9.724460	-0.219641	0.354499	30.689513	0.000000
334	Spectrogram 1	6	1026.200	1026.340	4000.0	18000.0	8398.4	Trill	1.137630	12.426054	-0.625126	1.886914	40.253674	0.000000
335	Spectrogram 1	5	1028.080	1028.790	4000.0	18000.0	6640.6	Twitter	-0.246309	16.493474	0.752711	2.943218	18.806150	0.000000
336	Spectrogram 1	5	1029.030	1029.700	4000.0	18000.0	6835.9	Twitter	0.675139	17.547153	0.993888	1.453055	19.630275	0.000000
337	Spectrogram 1	6	1034.470	1034.590	4000.0	18000.0	4101.6	Twitter	0.785113	12.376866	-0.211091	0.351207	26.546094	0.000000
338	Spectrogram 1	5	1035.000	1035.600	4000.0	18000.0	5664.1	Twitter	1.302907	18.066616	0.105489	0.981324	19.610550	0.000000
339	Spectrogram 1	6	1041.750	1044.360	4000.0	18000.0	6640.6	Phee	1.581564	15.891804	-0.469227	2.914019	31.855145	0.000000
340	Spectrogram 1	5	1045.330	1045.900	4000.0	18000.0	8789.1	Trill	1.903978	10.501888	0.201766	0.720247	28.218481	0.000000
341	Spectrogram 1	5	1046.050	1046.980	4000.0	18000.0	6835.9	Twitter	2.095513	11.802562	1.659344	1.042382	27.386896	0.000000
342	Spectrogram 1	6	1047.750	1048.600	4000.0	18000.0	9179.7	Phee	-0.531201	15.157289	-0.573849	5.182792	39.008408	0.000000
343	Spectrogram 1	5	1056.090	1057.320	4000.0	18000.0	6445.3	Twitter	-2.910623	13.008634	0.998761	1.532145	19.937379	0.000000
344	Spectrogram 1	5	1057.810	1059.400	4000.0	18000.0	6835.9	Trill	-2.045205	7.452413	0.100624	0.596302	29.315532	0.000000
345	Spectrogram 1	5	1071.370	1072.590	4000.0	18000.0	8398.4	Phee	2.942203	15.518648	1.615783	8.018209	63.593689	0.000000
346	Spectrogram 1	5	1072.750	1073.330	4000.0	18000.0	8398.4	Phee	3.125837	12.960201	1.819270	6.271107	57.537957	0.000000
347	Spectrogram 1	6	1074.650	1075.260	4000.0	18000.0	4101.6	Trillphee	1.884042	11.689667	-2.001895	-0.119249	41.874688	0.000000
348	Spectrogram 1	6	1075.410	1075.570	4000.0	18000.0	7226.6	Trill	2.529281	22.799919	-1.449927	-0.993846	31.002035	0.000000
349	Spectrogram 1	6	1076.130	1076.330	4000.0	18000.0	17187.5	Phee	2.090773	17.874852	-1.223451	1.242576	36.935912	0.000000
350	Spectrogram 1	6	1077.060	1077.230	4000.0	18000.0	4687.5	Phee	1.840652	19.593727	-0.198953	0.904144	33.743156	0.000000
351	Spectrogram 1	6	1083.060	1083.150	4000.0	18000.0	5468.7	Phee	1.232629	19.648430	-0.761841	0.139482	35.055841	0.000000
352	Spectrogram 1	6	1087.540	1088.060	4000.0	18000.0	7226.6	Trill	0.554517	6.055779	-0.526120	0.717398	32.013762	0.000000
353	Spectrogram 1	6	1095.670	1095.780	4000.0	18000.0	15625.0	Twitter	2.412122	19.400654	-2.152071	-0.347629	25.248451	0.000000
354	Spectrogram 1	6	1097.140	1097.430	4000.0	18000.0	7421.9	Trill	0.815519	5.376757	-0.079407	0.813227	34.009077	0.000000
355	Spectrogram 1	5	1097.540	1097.610	4000.0	18000.0	15820.3	Tse	-0.321544	19.426371	0.592924	-0.149895	34.915262	0.000000
356	Spectrogram 1	6	1098.940	1099.050	4000.0	18000.0	13671.9	Phee	0.715758	22.065112	-1.237899	1.569733	31.724462	0.000000
357	Spectrogram 1	5	1103.240	1103.350	4000.0	18000.0	8007.8	Trill	1.276950	7.507500	1.865671	1.334099	37.276527	0.000000
358	Spectrogram 1	5	1103.430	1104.120	4000.0	18000.0	7812.5	Trillphee	5.356538	11.159636	1.746914	2.381000	59.166104	0.000000
359	Spectrogram 1	5	1104.490	1104.860	4000.0	18000.0	8789.1	Trillphee	1.039909	7.113563	2.179346	2.744041	35.769268	0.000000
360	Spectrogram 1	6	1105.590	1106.270	4000.0	18000.0	7226.6	Trill	-0.285965	7.221876	-0.753674	1.481623	36.205203	0.000000
878	Spectrogram 1	2	1107.120	1107.340	4000.0	18000.0	8203.1	Trill	4.764943	10.386133	NaN	NaN	47.882578	0.000000
361	Spectrogram 1	5	1107.910	1108.930	4000.0	18000.0	8398.4	Phee	6.845744	15.293576	2.086138	8.735305	91.344711	0.000000
362	Spectrogram 1	5	1115.540	1116.780	4000.0	18000.0	8593.7	Phee	11.888633	31.233618	7.004474	16.735631	167.735317	0.000000
879	Spectrogram 1	2	1118.640	1118.700	4000.0	18000.0	6445.3	Trill	4.634323	5.748767	NaN	NaN	30.527049	0.000000
363	Spectrogram 1	6	1119.330	1120.230	4000.0	18000.0	7421.9	Trill	-0.707274	10.618504	-4.885522	3.252785	34.034813	0.000000
364	Spectrogram 1	5	1121.880	1123.020	4000.0	18000.0	7421.9	Twitter	-3.910536	14.892402	1.219011	4.185497	32.448339	0.000000
365	Spectrogram 1	6	1125.160	1125.220	4000.0	18000.0	7031.2	Trill	-1.616958	7.456218	-0.103629	1.064545	28.574679	0.000000
366	Spectrogram 1	6	1125.530	1125.600	4000.0	18000.0	7226.6	Trill	-1.129775	7.660937	-0.795000	1.642691	29.566586	0.000000
367	Spectrogram 1	5	1129.180	1130.300	4000.0	18000.0	7617.2	Trill	3.860875	12.336430	2.240877	3.791042	60.533472	0.000000
368	Spectrogram 1	5	1135.550	1135.710	4000.0	18000.0	5078.1	Trill	0.661855	6.782820	1.815368	-0.565797	28.788183	0.000000
369	Spectrogram 1	6	1141.810	1143.430	4000.0	18000.0	8203.1	Trill	0.961676	5.814423	-0.074373	0.835088	31.130849	0.000000
370	Spectrogram 1	5	1151.580	1151.850	4000.0	18000.0	17968.7	Phee	-3.679503	12.029719	0.023011	0.863004	33.413436	0.000000
371	Spectrogram 1	6	1155.990	1157.490	4000.0	18000.0	7421.9	Trill	-1.303821	13.331153	-8.523643	5.991774	35.665759	0.000000
372	Spectrogram 1	6	1158.860	1159.780	4000.0	18000.0	9179.7	Trill	6.533168	15.520635	-1.858127	4.118542	76.050672	0.000000
880	Spectrogram 1	2	1161.970	1162.080	4000.0	18000.0	6250.0	Phee	8.735416	9.989938	NaN	NaN	36.500250	0.000000
820	Spectrogram 1	1	1164.580	1164.690	4000.0	18000.0	5664.1	Trillphee	6.813766	7.177794	NaN	NaN	38.306353	0.000000
821	Spectrogram 1	1	1164.760	1164.800	4000.0	18000.0	7031.2	Sd-peep	7.978006	8.350114	NaN	NaN	33.534066	0.000000
373	Spectrogram 1	5	1167.010	1167.630	4000.0	18000.0	5273.4	Trill	1.423067	4.037506	0.122532	0.153094	30.757104	0.000000
374	Spectrogram 1	6	1172.320	1172.400	4000.0	18000.0	6640.6	Trill	1.362719	4.344785	-1.142011	0.838335	28.706317	0.000000
822	Spectrogram 1	1	1174.140	1175.780	4000.0	18000.0	8398.4	Phee	9.387216	20.380936	NaN	NaN	142.897515	0.000000
823	Spectrogram 1	1	1175.940	1176.040	4000.0	18000.0	7812.5	Trill	7.486406	10.169995	NaN	NaN	95.546845	0.000000
375	Spectrogram 1	6	1216.570	1217.300	4000.0	18000.0	8984.4	Trill	4.457993	10.738162	-0.347893	3.703733	59.304385	0.000000
376	Spectrogram 1	6	1219.150	1219.180	4000.0	18000.0	6640.6	Tse	8.461876	10.018796	-4.004654	-4.024394	31.379262	0.000000
377	Spectrogram 1	5	1224.390	1225.500	4000.0	18000.0	7617.2	Phee	5.548907	14.968707	2.423528	7.466732	81.565243	0.000000
378	Spectrogram 1	5	1225.700	1226.430	4000.0	18000.0	8984.4	Phee	2.652248	12.212040	3.107139	5.907092	71.667517	0.000000
824	Spectrogram 1	1	1231.630	1232.310	4000.0	18000.0	7031.2	Trill	5.493692	10.091627	NaN	NaN	61.723007	0.000000
379	Spectrogram 1	6	1242.990	1243.030	4000.0	18000.0	7617.2	Twitter	-1.878702	6.838505	-0.406527	-0.108824	23.513372	0.000000
380	Spectrogram 1	6	1245.050	1245.320	4000.0	18000.0	4101.6	Trill	0.180599	7.852036	-7.528555	0.212952	30.481463	0.000000
825	Spectrogram 1	1	1246.920	1247.280	4000.0	18000.0	8984.4	Trillphee	7.792190	12.538079	NaN	NaN	33.127116	0.000000
826	Spectrogram 1	1	1247.760	1247.830	4000.0	18000.0	11718.7	Phee	10.965297	11.500758	NaN	NaN	31.257043	0.000000
381	Spectrogram 1	5	1253.110	1253.180	4000.0	18000.0	16601.6	Twitter	-1.698860	7.178835	0.048226	-0.050434	29.404647	0.000000
382	Spectrogram 1	5	1253.940	1254.730	4000.0	18000.0	7617.2	Trill	3.279604	9.233741	0.283765	1.650323	56.134097	0.000000
383	Spectrogram 1	6	1267.180	1267.310	4000.0	18000.0	16992.2	Trill	3.487853	6.706735	-3.704134	0.668997	51.098726	0.000000
384	Spectrogram 1	5	1268.980	1269.530	4000.0	18000.0	8789.1	Trill	1.823862	5.753911	0.705169	1.474880	36.164570	0.000000
385	Spectrogram 1	6	1271.120	1272.750	4000.0	18000.0	7617.2	Trill	-1.957793	14.442803	-1.005471	6.301332	31.798755	0.000000
386	Spectrogram 1	5	1273.190	1273.310	4000.0	18000.0	7421.9	Trill	5.484188	13.970346	1.375577	5.196372	65.648380	0.000000
387	Spectrogram 1	5	1273.400	1273.440	4000.0	18000.0	9765.6	Tse	3.092885	11.497558	0.542201	2.815622	51.749460	0.000000
388	Spectrogram 1	5	1273.510	1273.580	4000.0	18000.0	8984.4	Twitter	1.239916	9.731246	1.592462	3.057204	41.669492	0.000000
389	Spectrogram 1	5	1273.630	1273.920	4000.0	18000.0	7812.5	Trill	1.857120	8.280437	0.317593	2.557834	32.947902	0.000000
390	Spectrogram 1	6	1297.940	1299.940	4000.0	18000.0	8203.1	Phee	1.139607	20.014103	-1.112858	9.035920	56.959456	0.000000
391	Spectrogram 1	6	1300.320	1301.770	4000.0	18000.0	7812.5	Phee	0.989308	24.300530	-5.418901	13.143116	73.107876	0.000000
392	Spectrogram 1	5	1302.900	1303.260	4000.0	18000.0	6250.0	Trill	2.323210	5.383358	0.217264	0.535205	29.315242	0.000000
393	Spectrogram 1	6	1303.720	1303.780	4000.0	18000.0	14648.4	Twitter	-7.422593	8.566860	-0.280386	0.503567	16.693565	0.000000
394	Spectrogram 1	5	1303.830	1303.900	4000.0	18000.0	7812.5	Twitter	-7.950340	7.176837	1.217856	-2.215301	13.372500	0.000000
827	Spectrogram 1	1	1303.830	1304.730	4000.0	18000.0	7617.2	Twitter	5.539177	13.339719	NaN	NaN	45.013133	0.000000
395	Spectrogram 1	6	1303.950	1304.010	4000.0	18000.0	15820.3	Twitter	-9.570483	7.474561	-0.466210	-0.522353	11.355731	0.000000
396	Spectrogram 1	5	1304.060	1304.150	4000.0	18000.0	4101.6	Twitter	-7.696794	6.978554	0.276337	-1.755759	13.542897	0.000000
397	Spectrogram 1	6	1304.180	1304.360	4000.0	18000.0	7617.2	Twitter	-7.859305	7.857783	-0.754535	0.977226	17.689627	0.000000
881	Spectrogram 1	2	1326.120	1326.270	4000.0	18000.0	8593.7	Trill	6.427929	9.772676	NaN	NaN	33.878700	0.000000
398	Spectrogram 1	6	1333.080	1333.420	4000.0	18000.0	5078.1	Trill	1.361917	5.265410	-1.920697	-0.619744	28.507025	0.000000
399	Spectrogram 1	6	1334.920	1335.420	4000.0	18000.0	16210.9	Trill	0.512317	5.392419	-0.074256	0.333312	30.948910	0.000000
882	Spectrogram 1	2	1336.410	1336.450	4000.0	18000.0	4882.8	Twitter	5.190726	7.980932	NaN	NaN	19.956464	0.000000
400	Spectrogram 1	6	1337.740	1337.790	4000.0	18000.0	4296.9	Twitter	5.035913	12.163687	-1.030221	-5.403835	24.660746	0.000000
