Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
170	Spectrogram 1	5	638.300	638.350	4000.0	18000.0	17187.5	P-peep	1.916010	2.345276	1.362344	-0.018380	33.001913	0.000000
171	Spectrogram 1	6	640.350	640.460	4000.0	18000.0	4882.8	P-peep	1.920200	4.781823	-0.748282	-0.011807	31.694345	0.000000
172	Spectrogram 1	5	640.960	641.080	4000.0	18000.0	14648.4	P-peep	2.875698	4.982761	0.377174	0.296528	31.212641	0.000000
173	Spectrogram 1	5	641.640	641.680	4000.0	18000.0	17578.1	Trill	3.077676	3.619742	2.322978	0.467029	36.443422	0.000000
174	Spectrogram 1	6	641.710	641.790	4000.0	18000.0	16601.6	Trill	5.560599	5.704817	-2.504837	-0.041093	40.097492	0.000000
175	Spectrogram 1	6	648.190	648.280	4000.0	18000.0	7226.6	Trill	6.499007	6.390901	-0.927703	-0.358347	37.269274	0.000000
176	Spectrogram 1	5	648.710	648.750	4000.0	18000.0	14453.1	Trill	3.232708	4.815382	0.136603	-0.318986	32.304738	0.000000
177	Spectrogram 1	5	687.780	687.950	4000.0	18000.0	17187.5	P-peep	2.095769	4.004371	0.425442	0.469908	28.452970	0.000000
985	Spectrogram 1	2	690.280	690.320	4000.0	18000.0	8007.8	Trill	10.614913	11.327550	NaN	NaN	28.716564	0.000000
178	Spectrogram 1	6	690.500	691.360	4000.0	18000.0	5273.4	Trill	5.297681	8.998600	-1.176603	0.736795	62.217033	0.000000
986	Spectrogram 1	2	691.450	691.520	4000.0	18000.0	6054.7	Phee	4.465340	4.776375	NaN	NaN	28.142875	0.000000
179	Spectrogram 1	5	692.810	692.920	4000.0	18000.0	17578.1	Trill	6.626853	8.972295	0.060807	-0.110509	71.399214	0.000000
987	Spectrogram 1	2	699.080	699.150	4000.0	18000.0	4101.6	Trill	4.683083	6.854552	NaN	NaN	28.043863	0.000000
988	Spectrogram 1	2	699.320	699.400	4000.0	18000.0	7617.2	Trill	3.952356	6.507557	NaN	NaN	29.734505	0.000000
180	Spectrogram 1	6	714.260	715.510	4000.0	18000.0	5468.7	Trill	2.225376	6.624422	-0.282546	0.774812	35.999277	0.000000
181	Spectrogram 1	6	715.570	715.800	4000.0	18000.0	7617.2	Trill	3.705221	10.373913	-1.823733	2.735875	63.564930	0.000000
182	Spectrogram 1	5	716.910	716.980	4000.0	18000.0	15625.0	Phee	7.383815	7.049445	0.602701	0.013471	34.740078	0.000000
183	Spectrogram 1	6	717.580	717.700	4000.0	18000.0	10546.9	P-peep	5.066959	6.651933	-0.091477	0.633247	43.603460	0.000000
184	Spectrogram 1	5	717.870	718.020	4000.0	18000.0	15625.0	P-peep	2.129237	4.867562	0.489786	0.145471	33.289832	0.000000
989	Spectrogram 1	2	728.480	728.520	4000.0	18000.0	8203.1	Trill	6.095284	5.018055	NaN	NaN	29.294316	0.000000
185	Spectrogram 1	6	733.310	734.970	4000.0	18000.0	8203.1	Phee	1.823995	27.364799	-3.713192	14.673300	94.483288	0.000000
186	Spectrogram 1	6	735.330	736.780	4000.0	18000.0	8007.8	Phee	2.947192	29.984187	-2.170536	14.564285	93.998692	0.000000
187	Spectrogram 1	6	738.250	738.510	4000.0	18000.0	5273.4	Trill	3.577792	7.961844	-4.220183	0.720680	44.794436	0.000000
188	Spectrogram 1	6	739.570	739.590	4000.0	18000.0	17773.4	P-peep	2.304108	3.542832	-3.259043	0.593093	38.216264	0.000000
189	Spectrogram 1	6	739.780	739.870	4000.0	18000.0	4492.2	P-peep	3.138179	3.354584	-3.020384	-0.593761	38.458265	0.000000
190	Spectrogram 1	6	743.040	743.110	4000.0	18000.0	4101.6	Twitter	-0.713194	12.519388	-0.546837	0.914679	36.278715	0.000000
191	Spectrogram 1	6	743.150	743.240	4000.0	18000.0	6640.6	Twitter	0.101345	11.211465	-1.409733	0.683600	28.071084	0.000000
192	Spectrogram 1	6	743.270	744.130	4000.0	18000.0	6445.3	Twitter	0.571657	11.423016	-0.534911	1.528558	30.510854	0.000000
193	Spectrogram 1	5	747.980	748.260	4000.0	18000.0	4101.6	Trill	3.872197	6.365209	0.289867	-0.107277	39.598758	0.000000
942	Spectrogram 1	1	748.790	748.900	4000.0	18000.0	7617.2	Trill	6.750588	13.207521	NaN	NaN	90.137614	0.000000
194	Spectrogram 1	6	749.320	749.360	4000.0	18000.0	15429.7	Twitter	-7.104811	4.140679	-0.043326	0.079717	22.550182	0.000000
195	Spectrogram 1	6	754.450	754.560	4000.0	18000.0	5273.4	P-peep	4.156347	5.115715	-0.750661	0.065785	34.549081	0.000000
196	Spectrogram 1	5	755.440	755.720	4000.0	18000.0	15625.0	Trill	2.624443	5.557213	0.098982	0.059585	35.506226	0.000000
197	Spectrogram 1	5	757.710	757.790	4000.0	18000.0	14453.1	Trillphee	9.124356	11.731426	0.628080	-0.250510	65.898072	0.000000
990	Spectrogram 1	2	769.220	769.290	4000.0	18000.0	4882.8	Phee	8.582256	10.846164	NaN	NaN	28.383978	0.000000
198	Spectrogram 1	5	778.400	779.460	4000.0	18000.0	7812.5	Trill	4.124497	11.448206	0.029949	1.185572	66.942290	0.000000
199	Spectrogram 1	6	783.460	783.590	4000.0	18000.0	17968.7	Trill	1.063158	8.093772	-0.524050	1.599896	44.081277	0.000000
200	Spectrogram 1	6	783.650	784.030	4000.0	18000.0	8007.8	Trill	3.687092	16.114209	-4.169074	2.642502	81.076445	0.000000
201	Spectrogram 1	6	784.060	784.870	4000.0	18000.0	8203.1	Trill	2.073436	13.383853	-2.902305	2.682230	54.938374	0.000000
991	Spectrogram 1	2	787.300	787.530	4000.0	18000.0	5664.1	Trillphee	4.982682	6.097770	NaN	NaN	28.501705	0.000000
202	Spectrogram 1	5	791.150	791.230	4000.0	18000.0	5468.7	Trill	0.953167	5.807007	0.464980	0.639770	31.591315	0.000000
203	Spectrogram 1	6	792.370	792.460	4000.0	18000.0	5078.1	Trill	4.650560	4.446819	-1.276408	0.317605	38.962682	0.000000
204	Spectrogram 1	5	831.880	832.290	4000.0	18000.0	7031.2	Trill	4.957293	6.973234	1.876275	3.851766	43.783096	0.000000
205	Spectrogram 1	5	833.430	833.510	4000.0	18000.0	6640.6	Trill	1.569706	4.998753	6.265262	0.446655	33.219347	0.000000
206	Spectrogram 1	5	833.560	833.630	4000.0	18000.0	17968.7	Trill	1.273183	5.871542	5.615572	0.761948	37.216793	0.000000
207	Spectrogram 1	5	833.680	833.760	4000.0	18000.0	6250.0	Trill	1.647955	6.464966	1.482851	0.467487	35.965369	0.000000
208	Spectrogram 1	5	833.800	833.890	4000.0	18000.0	7421.9	Trill	1.100753	6.610265	0.156520	1.118550	31.359915	0.000000
992	Spectrogram 1	2	836.850	836.880	4000.0	18000.0	5468.7	Twitter	5.810163	7.400519	NaN	NaN	22.665227	0.000000
209	Spectrogram 1	6	838.020	838.120	4000.0	18000.0	5468.7	Trill	3.792909	4.335344	-0.195073	0.156310	28.754788	0.000000
210	Spectrogram 1	5	839.630	839.670	4000.0	18000.0	9570.3	Phee	3.980535	4.311929	0.575791	0.512174	29.517875	0.000000
211	Spectrogram 1	5	840.810	840.840	4000.0	18000.0	5078.1	Trill	4.741231	3.993864	0.052968	0.027543	30.689488	0.000000
212	Spectrogram 1	6	840.950	841.000	4000.0	18000.0	4296.9	P-peep	6.910754	5.215317	-0.896471	-1.918661	33.048570	0.000000
213	Spectrogram 1	5	842.390	842.540	4000.0	18000.0	4882.8	P-peep	3.823737	3.995527	5.568954	0.291613	40.700138	0.000000
943	Spectrogram 1	1	843.290	843.650	4000.0	18000.0	7226.6	Trill	5.543701	12.090213	NaN	NaN	79.760211	0.000000
944	Spectrogram 1	1	843.940	844.360	4000.0	18000.0	8398.4	Phee	6.538194	15.485290	NaN	NaN	101.005156	0.000000
945	Spectrogram 1	1	844.530	845.140	4000.0	18000.0	8203.1	Trill	6.400582	16.994233	NaN	NaN	95.964863	0.000000
214	Spectrogram 1	6	848.300	849.510	4000.0	18000.0	7812.5	Trill	3.427078	11.055639	-0.417063	2.908281	59.018509	0.000000
993	Spectrogram 1	2	853.580	853.640	4000.0	18000.0	10742.2	Phee	5.772336	5.838760	NaN	NaN	30.730988	0.000000
215	Spectrogram 1	5	856.640	857.040	4000.0	18000.0	7617.2	Trill	13.648685	17.142417	5.134166	7.648402	129.659050	0.000000
216	Spectrogram 1	6	857.520	857.590	4000.0	18000.0	4687.5	Tse	-1.196494	10.975616	-0.009151	0.122449	39.524752	0.000000
994	Spectrogram 1	2	857.520	857.570	4000.0	18000.0	11523.4	Tse	4.625124	16.033607	NaN	NaN	44.101337	0.000000
217	Spectrogram 1	5	857.640	857.700	4000.0	18000.0	15429.7	Twitter	-1.797253	10.219944	0.566306	0.376572	34.768738	0.000000
218	Spectrogram 1	6	857.760	858.640	4000.0	18000.0	6250.0	Twitter	0.637631	10.359402	-0.811481	1.168391	30.140186	0.000000
219	Spectrogram 1	6	864.580	864.620	4000.0	18000.0	5273.4	Trillphee	8.531037	6.529483	-0.820062	-3.381668	28.406863	0.000000
220	Spectrogram 1	5	867.530	867.930	4000.0	18000.0	5078.1	Trill	6.034075	10.660244	2.630381	0.043910	71.773048	0.000000
221	Spectrogram 1	5	870.370	871.750	4000.0	18000.0	8398.4	Phee	1.185616	26.997386	6.528745	13.912750	74.456106	0.000000
222	Spectrogram 1	6	872.250	873.740	4000.0	18000.0	8398.4	Phee	2.818662	29.593333	-1.656566	13.436388	97.830166	0.000000
223	Spectrogram 1	5	874.250	874.520	4000.0	18000.0	6640.6	Twitter	4.771593	14.376887	1.247768	3.187018	47.935741	0.000000
224	Spectrogram 1	5	874.550	874.650	4000.0	18000.0	5859.4	Twitter	5.491148	14.691146	0.496535	1.299369	47.296931	0.000000
225	Spectrogram 1	5	874.680	874.800	4000.0	18000.0	5859.4	Trill	5.758712	11.672175	0.917844	0.884400	49.523359	0.000000
946	Spectrogram 1	1	876.510	876.970	4000.0	18000.0	7031.2	Trill	8.057823	12.727731	NaN	NaN	87.319843	0.000000
226	Spectrogram 1	5	877.490	877.980	4000.0	18000.0	7617.2	Trill	6.653436	11.473554	2.681110	3.363489	66.844766	0.000000
227	Spectrogram 1	5	880.510	880.710	4000.0	18000.0	6445.3	Phee	3.808817	7.423246	0.807903	0.678743	33.920387	0.000000
995	Spectrogram 1	2	880.900	880.960	4000.0	18000.0	7812.5	Trill	5.351836	10.931388	NaN	NaN	30.444840	0.000000
228	Spectrogram 1	6	881.110	881.180	4000.0	18000.0	16992.2	Trill	1.455754	5.047443	-1.034134	0.808445	31.723503	0.000000
229	Spectrogram 1	6	881.240	881.290	4000.0	18000.0	16015.6	Trill	2.812954	4.269264	-0.299811	0.199026	34.045924	0.000000
230	Spectrogram 1	5	882.320	882.490	4000.0	18000.0	7226.6	Trill	3.029376	4.794047	0.724487	0.278210	32.218793	0.000000
996	Spectrogram 1	2	890.780	890.810	4000.0	18000.0	11914.1	Trill	6.215276	9.984661	NaN	NaN	29.528495	0.000000
231	Spectrogram 1	5	891.550	891.900	4000.0	18000.0	6835.9	Trill	4.819216	7.829639	4.327624	6.116261	51.862730	0.000000
232	Spectrogram 1	5	892.140	892.170	4000.0	18000.0	8984.4	P-peep	4.993167	4.511956	3.669937	3.944473	51.152517	0.000000
233	Spectrogram 1	5	892.210	892.430	4000.0	18000.0	8984.4	P-peep	8.936320	12.459211	11.264184	10.233086	105.130557	0.000000
234	Spectrogram 1	6	899.670	899.980	4000.0	18000.0	15820.3	Trill	3.533360	6.450084	-0.191514	0.728593	45.472604	0.000000
235	Spectrogram 1	5	900.010	900.270	4000.0	18000.0	15625.0	Trill	4.170846	6.805806	0.855538	0.635846	42.364843	0.000000
997	Spectrogram 1	2	901.870	901.940	4000.0	18000.0	7226.6	Trill	4.011397	7.940040	NaN	NaN	43.640827	0.000000
236	Spectrogram 1	5	903.620	903.700	4000.0	18000.0	4296.9	Trillphee	4.559867	5.088687	1.622330	-2.898471	35.981652	0.000000
237	Spectrogram 1	5	904.610	904.750	4000.0	18000.0	4101.6	Phee	9.170270	9.324415	3.078341	0.037322	28.198931	0.000000
238	Spectrogram 1	6	906.020	906.200	4000.0	18000.0	4296.9	Trill	2.021078	5.250951	-0.315534	-0.117711	32.169736	0.000000
239	Spectrogram 1	5	906.370	906.440	4000.0	18000.0	4101.6	Trill	5.296107	7.903335	0.759773	0.232211	52.360508	0.000000
240	Spectrogram 1	5	906.530	906.640	4000.0	18000.0	10742.2	Trill	5.713450	10.402756	0.508648	0.505215	67.108353	0.000000
241	Spectrogram 1	5	906.710	906.810	4000.0	18000.0	6445.3	Trill	4.253059	8.738865	0.064870	0.046055	50.462756	0.000000
242	Spectrogram 1	5	908.480	908.920	4000.0	18000.0	7421.9	Trill	6.892161	8.226766	9.057959	1.617848	52.892835	0.000000
243	Spectrogram 1	5	910.290	910.330	4000.0	18000.0	17968.7	Phee	4.235062	3.698404	12.792886	0.123660	30.177839	0.000000
244	Spectrogram 1	6	917.730	917.820	4000.0	18000.0	7421.9	Trill	0.595701	9.975435	-0.782223	1.814741	30.234340	0.000000
245	Spectrogram 1	6	917.870	918.480	4000.0	18000.0	7031.2	Trill	0.391059	9.474395	-0.379609	1.853556	31.723936	0.000000
998	Spectrogram 1	2	919.120	919.190	4000.0	18000.0	9960.9	Twitter	3.574993	12.994474	NaN	NaN	42.247642	0.000000
246	Spectrogram 1	6	919.130	920.190	4000.0	18000.0	6054.7	Twitter	0.168554	11.046930	-0.396488	1.286661	28.573874	0.000000
247	Spectrogram 1	6	924.170	924.260	4000.0	18000.0	4296.9	Phee	4.844799	6.559308	-5.492129	0.452417	36.729163	0.000000
248	Spectrogram 1	5	927.490	927.550	4000.0	18000.0	4687.5	Trill	2.562444	4.226305	0.138261	-0.203531	37.494070	0.000000
249	Spectrogram 1	5	936.560	937.110	4000.0	18000.0	7226.6	Trill	2.093296	6.903947	0.054999	0.370661	38.327942	0.000000
250	Spectrogram 1	6	937.370	937.770	4000.0	18000.0	4101.6	Trill	2.737234	5.810326	-0.403442	-0.010597	34.880469	0.000000
251	Spectrogram 1	5	940.670	940.730	4000.0	18000.0	9960.9	Trill	4.102758	4.481285	0.470251	0.088638	37.056858	0.000000
252	Spectrogram 1	6	943.220	943.290	4000.0	18000.0	5468.7	P-peep	3.926414	5.785835	-0.157578	-0.509387	41.078940	0.000000
253	Spectrogram 1	5	945.180	945.590	4000.0	18000.0	17187.5	Trill	3.264797	8.118299	0.308316	-0.033894	48.751661	0.000000
254	Spectrogram 1	6	951.330	951.440	4000.0	18000.0	10351.6	Trill	4.593296	5.568394	-3.208869	0.104162	39.116733	0.000000
255	Spectrogram 1	5	952.730	952.800	4000.0	18000.0	6640.6	Trill	3.245049	7.889560	0.090888	0.080197	48.349829	0.000000
256	Spectrogram 1	6	952.860	952.970	4000.0	18000.0	7421.9	Trill	4.299287	15.263683	-0.689409	4.628991	53.531386	0.000000
257	Spectrogram 1	6	953.030	953.130	4000.0	18000.0	7421.9	Trill	2.301630	10.321333	-2.068965	4.565209	43.761921	0.000000
258	Spectrogram 1	6	953.210	954.050	4000.0	18000.0	7617.2	Trill	1.310449	10.965408	-0.008543	2.275458	47.244009	0.000000
259	Spectrogram 1	6	966.070	967.030	4000.0	18000.0	4101.6	Trill	3.749909	9.580305	-0.246701	0.631656	56.789240	0.000000
260	Spectrogram 1	6	972.820	972.970	4000.0	18000.0	4882.8	Trill	2.789688	5.571366	-0.589524	0.394743	37.135778	0.000000
261	Spectrogram 1	6	973.120	973.900	4000.0	18000.0	7617.2	Trill	4.051899	10.362832	-0.866940	1.236763	59.754567	0.000000
262	Spectrogram 1	5	974.820	976.790	4000.0	18000.0	7617.2	Phee	1.180166	24.705574	3.220704	10.848889	66.563367	0.000000
263	Spectrogram 1	5	977.230	978.750	4000.0	18000.0	7812.5	Phee	0.796650	26.733467	3.715190	9.288482	63.203983	0.000000
264	Spectrogram 1	6	979.050	980.180	4000.0	18000.0	7617.2	Phee	1.662565	24.142210	-1.006251	5.988227	58.081752	0.000000
265	Spectrogram 1	6	980.330	980.390	4000.0	18000.0	6835.9	Phee	8.208156	9.165931	-12.508869	1.749400	28.096983	0.000000
266	Spectrogram 1	6	980.450	981.470	4000.0	18000.0	7812.5	Phee	1.057703	25.048786	-2.720600	11.081466	66.279463	0.000000
267	Spectrogram 1	6	985.420	986.840	4000.0	18000.0	7421.9	Sd-peep	3.471920	20.840716	-3.042125	10.242653	89.245370	0.000000
268	Spectrogram 1	6	987.650	990.540	4000.0	18000.0	7421.9	Twitter	0.381385	20.021622	-1.575365	7.087797	49.160779	0.000000
269	Spectrogram 1	5	991.320	991.900	4000.0	18000.0	7031.2	Trill	4.750486	11.870795	0.084865	3.098818	60.107741	0.000000
270	Spectrogram 1	6	992.060	992.480	4000.0	18000.0	7421.9	Trill	3.427966	6.083660	-0.355637	1.098995	39.659005	0.000000
271	Spectrogram 1	6	992.830	992.870	4000.0	18000.0	4101.6	Twitter	4.057894	13.372126	-0.273411	0.557806	44.329922	0.000000
272	Spectrogram 1	5	992.950	993.040	4000.0	18000.0	6640.6	Twitter	4.972192	10.433791	0.374704	0.901090	47.496313	0.000000
273	Spectrogram 1	6	993.090	993.170	4000.0	18000.0	6835.9	Twitter	3.337247	8.758171	-0.284681	0.602909	40.109406	0.000000
274	Spectrogram 1	6	993.230	993.330	4000.0	18000.0	10937.5	Trill	3.561546	7.869423	-0.256981	0.504048	37.701156	0.000000
275	Spectrogram 1	6	993.360	993.460	4000.0	18000.0	6835.9	Trill	2.268528	6.609803	-0.538929	0.770431	32.090839	0.000000
276	Spectrogram 1	5	993.490	993.810	4000.0	18000.0	6835.9	Trill	3.730276	6.288240	0.022042	0.336554	31.730616	0.000000
947	Spectrogram 1	1	993.960	993.990	4000.0	18000.0	11523.4	Twitter	6.507113	15.632009	NaN	NaN	47.296319	0.000000
277	Spectrogram 1	6	994.310	994.340	4000.0	18000.0	8398.4	Twitter	-9.033467	10.094846	-0.821941	0.631537	18.506887	0.000000
278	Spectrogram 1	6	994.420	994.940	4000.0	18000.0	5859.4	Twitter	-1.634961	10.938543	-0.189753	0.998149	30.454366	0.000000
279	Spectrogram 1	6	994.970	995.320	4000.0	18000.0	6054.7	Twitter	4.096432	13.166727	-0.208417	2.372151	39.606388	0.000000
280	Spectrogram 1	6	995.360	995.750	4000.0	18000.0	6835.9	Sd-peep	3.600931	14.071282	-1.001519	4.202003	52.245329	0.000000
281	Spectrogram 1	6	996.280	997.710	4000.0	18000.0	7031.2	Trill	2.229741	10.280709	-0.668661	1.470858	33.795983	0.000000
282	Spectrogram 1	6	997.790	998.320	4000.0	18000.0	5468.7	Sd-peep	1.127994	10.527958	-0.125922	0.669644	41.804255	0.000000
283	Spectrogram 1	6	998.370	998.480	4000.0	18000.0	6445.3	Twitter	3.643563	8.739121	-0.335413	0.909896	38.197881	0.000000
284	Spectrogram 1	5	998.520	998.630	4000.0	18000.0	6445.3	Twitter	3.260803	8.208903	0.249472	0.888429	36.093442	0.000000
285	Spectrogram 1	5	998.670	998.780	4000.0	18000.0	6445.3	Twitter	3.505266	8.685910	0.129685	0.904085	36.015463	0.000000
286	Spectrogram 1	6	998.820	998.930	4000.0	18000.0	6445.3	Twitter	3.680918	9.002501	-0.129412	0.964919	38.393016	0.000000
287	Spectrogram 1	6	998.970	999.050	4000.0	18000.0	6445.3	Twitter	2.441122	9.975216	-1.004451	1.425690	38.530803	0.000000
288	Spectrogram 1	6	999.110	999.190	4000.0	18000.0	7226.6	Trill	4.077811	9.988238	-0.610851	2.044681	41.923050	0.000000
289	Spectrogram 1	6	999.700	999.820	4000.0	18000.0	7226.6	Sd-peep	6.240388	14.484542	-0.205694	3.129137	89.538742	0.000000
290	Spectrogram 1	5	1003.780	1003.860	4000.0	18000.0	6835.9	Sd-peep	2.935817	7.700505	0.201714	1.411995	39.092333	0.000000
291	Spectrogram 1	5	1003.920	1004.000	4000.0	18000.0	6640.6	Trill	2.845578	8.409410	0.795340	1.767164	40.260910	0.000000
292	Spectrogram 1	5	1004.050	1004.140	4000.0	18000.0	6835.9	Sd-peep	1.979594	7.317186	0.168656	0.689498	35.242937	0.000000
293	Spectrogram 1	5	1004.180	1004.270	4000.0	18000.0	6640.6	Sd-peep	1.882646	7.269999	0.724717	1.472761	34.237961	0.000000
294	Spectrogram 1	5	1004.310	1004.390	4000.0	18000.0	6835.9	Sd-peep	1.800817	6.781486	0.322656	0.337617	31.749170	0.000000
295	Spectrogram 1	6	1004.440	1004.490	4000.0	18000.0	6640.6	Sd-peep	1.800543	7.228322	-0.776699	0.925397	30.768573	0.000000
296	Spectrogram 1	5	1004.560	1004.620	4000.0	18000.0	6445.3	Sd-peep	1.472782	5.898050	0.879595	0.790882	28.771117	0.000000
297	Spectrogram 1	5	1005.190	1005.360	4000.0	18000.0	6250.0	Trill	3.820644	5.549638	1.285129	0.603860	33.831766	0.000000
298	Spectrogram 1	6	1007.140	1007.210	4000.0	18000.0	15234.4	Trill	2.717079	2.652016	-0.058492	0.109493	30.328741	0.000000
299	Spectrogram 1	5	1008.620	1009.000	4000.0	18000.0	4101.6	Trill	2.426551	5.405488	0.522271	0.181705	38.460233	0.000000
300	Spectrogram 1	6	1011.190	1011.330	4000.0	18000.0	4101.6	Phee	3.138847	4.527874	-0.169865	0.213651	34.601077	0.000000
301	Spectrogram 1	5	1013.840	1013.980	4000.0	18000.0	9179.7	P-peep	2.509599	5.224901	0.167045	0.155861	42.211903	0.000000
302	Spectrogram 1	5	1014.150	1014.180	4000.0	18000.0	15820.3	Trill	3.498755	4.326861	0.046516	0.574448	33.897286	0.000000
303	Spectrogram 1	6	1020.100	1021.390	4000.0	18000.0	7421.9	Sd-peep	0.515401	24.120224	-1.232527	13.064609	86.306107	0.000000
304	Spectrogram 1	6	1022.000	1023.430	4000.0	18000.0	7421.9	Phee	-0.104535	24.855308	-0.575292	10.372560	75.704502	0.000000
305	Spectrogram 1	6	1023.490	1024.010	4000.0	18000.0	7226.6	Sd-peep	-0.788494	20.430943	-1.069140	11.018582	58.070972	0.000000
306	Spectrogram 1	6	1024.320	1026.060	4000.0	18000.0	6835.9	Trill	1.628113	11.223156	-0.338213	1.388054	34.223994	0.000000
307	Spectrogram 1	5	1026.300	1026.400	4000.0	18000.0	11132.8	Twitter	4.557523	13.364849	0.285544	0.243288	43.229139	0.000000
308	Spectrogram 1	6	1026.500	1026.610	4000.0	18000.0	6054.7	Twitter	4.351367	12.400958	-0.335391	1.766976	47.578862	0.000000
309	Spectrogram 1	6	1026.650	1026.880	4000.0	18000.0	6054.7	Twitter	5.746426	13.088937	-0.504511	1.597179	50.669868	0.000000
310	Spectrogram 1	6	1027.210	1027.450	4000.0	18000.0	6835.9	Trill	2.378396	10.059283	-0.020375	2.155319	50.440953	0.000000
311	Spectrogram 1	6	1027.590	1027.690	4000.0	18000.0	5859.4	Tse	2.429845	9.327255	-0.627137	0.454100	38.096774	0.000000
312	Spectrogram 1	5	1027.750	1029.190	4000.0	18000.0	6835.9	Trill	2.400395	9.528194	0.250961	0.592188	36.561426	0.000000
313	Spectrogram 1	6	1046.680	1048.170	4000.0	18000.0	7421.9	Phee	0.746756	26.512675	-0.494284	12.494021	90.478113	0.000000
314	Spectrogram 1	5	1048.710	1048.880	4000.0	18000.0	12695.3	Trillphee	4.196461	7.400554	0.107356	-0.015806	40.600762	0.000000
315	Spectrogram 1	6	1049.230	1050.620	4000.0	18000.0	7226.6	Phee	0.101261	23.629976	-0.346454	9.932615	71.393185	0.000000
316	Spectrogram 1	6	1050.930	1051.340	4000.0	18000.0	7421.9	Sd-peep	0.388492	20.206497	-1.637648	9.552780	60.434427	0.000000
317	Spectrogram 1	6	1051.780	1052.030	4000.0	18000.0	5664.1	Trillphee	4.518075	5.848147	-0.743995	0.134805	34.876408	0.000000
318	Spectrogram 1	6	1052.120	1052.240	4000.0	18000.0	9960.9	Phee	4.703165	6.857620	-0.029102	0.039073	35.479362	0.000000
319	Spectrogram 1	5	1057.180	1057.400	4000.0	18000.0	7812.5	Phee	4.466570	15.724071	0.612848	1.554305	69.427733	0.000000
320	Spectrogram 1	6	1061.540	1061.880	4000.0	18000.0	7226.6	Twitter	-0.527402	10.885007	-0.460876	1.042198	32.717564	0.000000
321	Spectrogram 1	6	1061.910	1062.460	4000.0	18000.0	6445.3	Twitter	0.835139	10.673382	-0.365875	1.411281	34.550222	0.000000
322	Spectrogram 1	6	1062.840	1063.000	4000.0	18000.0	7226.6	Sd-peep	5.696093	14.428290	-0.497244	2.677216	80.060089	0.000000
323	Spectrogram 1	5	1065.370	1065.530	4000.0	18000.0	17578.1	Sd-peep	5.953563	14.195664	0.698137	1.272228	79.855887	0.000000
324	Spectrogram 1	5	1074.720	1074.940	4000.0	18000.0	6640.6	Trill	4.615646	6.782266	0.260933	0.062436	40.592226	0.000000
325	Spectrogram 1	5	1075.500	1075.610	4000.0	18000.0	14062.5	P-peep	5.675295	12.700049	0.385691	1.079451	86.723420	0.000000
326	Spectrogram 1	5	1083.330	1083.450	4000.0	18000.0	16992.2	Trill	4.219037	6.415805	0.283382	0.249669	40.318011	0.000000
327	Spectrogram 1	5	1127.250	1127.630	4000.0	18000.0	5859.4	Trill	0.918770	6.233373	0.054004	0.288519	28.172113	0.000000
328	Spectrogram 1	5	1128.330	1128.380	4000.0	18000.0	17187.5	P-peep	2.265235	2.901671	1.433228	0.161838	32.773977	0.000000
329	Spectrogram 1	6	1130.780	1130.930	4000.0	18000.0	5468.7	P-peep	3.188619	4.449359	-3.115398	0.188664	34.673644	0.000000
330	Spectrogram 1	6	1131.140	1131.270	4000.0	18000.0	4101.6	Trill	3.847989	4.732206	-1.222687	-0.070186	37.646650	0.000000
331	Spectrogram 1	6	1132.490	1132.550	4000.0	18000.0	17968.7	Trill	3.463638	5.734853	-0.459390	0.569766	44.017266	0.000000
332	Spectrogram 1	5	1134.510	1134.560	4000.0	18000.0	4882.8	Trill	3.670480	5.045288	0.510581	0.872585	41.893756	0.000000
333	Spectrogram 1	6	1135.490	1135.640	4000.0	18000.0	5468.7	P-peep	1.926800	6.081126	-0.336558	-0.049817	34.610052	0.000000
334	Spectrogram 1	6	1135.840	1136.390	4000.0	18000.0	4101.6	Trill	2.560297	6.326702	-0.031091	0.126327	40.833186	0.000000
335	Spectrogram 1	5	1137.810	1138.150	4000.0	18000.0	4882.8	Trill	1.456944	5.257512	0.369894	0.188433	30.588326	0.000000
336	Spectrogram 1	5	1138.180	1138.270	4000.0	18000.0	5273.4	Trill	1.433241	6.843533	0.400830	0.570083	33.567280	0.000000
337	Spectrogram 1	5	1138.300	1138.870	4000.0	18000.0	7031.2	Trill	2.023720	5.779019	0.066344	0.190278	30.611869	0.000000
999	Spectrogram 1	2	1140.210	1140.260	4000.0	18000.0	7812.5	Phee	5.900356	6.982944	NaN	NaN	28.548857	0.000000
948	Spectrogram 1	1	1145.140	1145.550	4000.0	18000.0	7226.6	Trill	4.081600	8.973746	NaN	NaN	62.846670	0.000000
949	Spectrogram 1	1	1145.730	1145.860	4000.0	18000.0	7226.6	Trill	3.628747	5.738418	NaN	NaN	48.891277	0.000000
1000	Spectrogram 1	2	1148.810	1148.840	4000.0	18000.0	5078.1	Twitter	10.695601	10.745920	NaN	NaN	35.708757	0.000000
338	Spectrogram 1	6	1149.670	1149.990	4000.0	18000.0	6835.9	Trill	0.944909	7.636419	-0.399361	1.092749	40.637379	0.000000
339	Spectrogram 1	6	1150.130	1150.290	4000.0	18000.0	7031.2	Trill	1.403203	7.952615	-0.649515	1.490381	40.464116	0.000000
